Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2019-03-18,TBSTest Technology is a semiconductor test equipment developer specializing in R&D,TBSTest Technology,https://www.crunchbase.com/organization/tbstest-technology,Semiconductor,"Beijing, Beijing, China, Asia",Series A - TBSTest Technology,https://www.crunchbase.com/funding_round/tbstest-technology-series-a--0807a16c,3,"ECC Capital, Grand Yangtze Capital, Walden International",Early Stage Venture,,Series A,8,10000000,USD,10000000,,,,106858686,USD,106858686,Yes,,http://www.bjtbstest.com/cn/,,Late Stage Venture,,"537,933"
2019-02-01,"Maxphotonics is a manufacturer of fiber, semiconductor, and cleaning-special lasers for the medical and manufacturing industries.",Maxphotonics,https://www.crunchbase.com/organization/maxphotonics,"Industrial, Laser, Manufacturing, Medical","Shenzhen, Guangdong, China, Asia",Venture Round - Maxphotonics,https://www.crunchbase.com/funding_round/maxphotonics-series-unknown--11957e62,2,"China Merchants Venture Capital, Yangtze River Xiaomi Industry Fund",,,Venture - Series Unknown,9,184000000,CNY,27279871,,,,610997200,CNY,91435872,Yes,,http://www.maxphotonics.com/,$50M to $100M,,,"538,142"
2019-01-01,"Hydsoft Technology focuses on software, consulting and information technology services.",Hydsoft Technology,https://www.crunchbase.com/organization/hydsoft-technology,"Information Technology, Software","Beijing, Beijing, China, Asia",Private Equity Round - Hydsoft Technology,https://www.crunchbase.com/funding_round/hydsoft-technology-private-equity--a8178625,1,V Fund Management,Private Equity,,Private Equity,1,,,,,,,,,,Yes,,http://www.hydsoft.com,$50M to $100M,IPO,,"538,145"
2019-01-01,"Ropeok Technology Group specializes in computer vision camera,Mobile sensing terminal, IoT smart terminal.",Ropeok Technology Group,https://www.crunchbase.com/organization/ropeok-technology-group,,"Xiamen, Fujian, China, Asia",Private Equity Round - Ropeok Technology Group,https://www.crunchbase.com/funding_round/ropeok-technology-group-private-equity--9944abc5,1,C&D Emerging Investment,Private Equity,,Private Equity,4,,,,,,,974400,CNY,143769,Yes,,http://www.ropeok.com,,IPO,,"538,247"
2019-01-01,DeepSight is a computer vision sensing technology development company.,DeepSight,https://www.crunchbase.com/organization/deepsight-3507,"Artificial Intelligence (AI), Industrial Automation, Information Services","Minhang, Shanghai, China, Asia",Seed Round - DeepSight,https://www.crunchbase.com/funding_round/deepsight-3507-seed--8e202dde,4,"Ofound Angel, Shanghai Xiaomiao Langcheng Investment Management, Shunwei Capital, Wangdao Venture Capital",Seed,,Seed,4,,,,,,,11530831,USD,11530831,Yes,,https://www.deepsight.ai/,,Early Stage Venture,,"538,444"
2018-12-01,Hebei Senlang Biotechnology is focused on the treatment of immune cells new technology development and application of high-tech enterprises.,Hebei Senlang Biotechnology,https://www.crunchbase.com/organization/hebei-senlang-biotechnology,"Biotechnology, Health Care, Pharmaceutical","Dongguan, Hebei, China, Asia",Series B - Hebei Senlang Biotechnology,https://www.crunchbase.com/funding_round/hebei-senlang-biotechnology-series-b--26f256e5,3,"Guochuang Investment, Hebei Xianchuang, Minyin International",Early Stage Venture,,Series B,2,,,,,,,200000000,CNY,29609890,Yes,,http://www.senlangbio.com/en/,$10M to $50M,Private Equity,,"539,059"
2019-01-01,"Taifang technology is a national high-tech enterprise, focusing on the R & D and industrial application of intelligent tactile technology.",Taifang Technology,https://www.crunchbase.com/organization/taifang-technology,"Consumer Electronics, Enterprise, Hardware, Sensor, Software","Haidian, Beijing, China, Asia",Venture Round - Taifang Technology,https://www.crunchbase.com/funding_round/taifang-technology-series-unknown--3eeafcd5,4,"Capitech, Everest Venture Capital, Green Pine Capital Partners, HaiKe Zhineng",,,Venture - Series Unknown,4,,,,,,,100000000,CNY,14477227,Yes,,http://taifangtech.com,$1M to $10M,Early Stage Venture,,"539,406"
2019-02-19,"Biostar Technologies focuses in medical design, transfer of technology, and tech support advising for anti-tumor small chemicals drugs.",Biostar Technologies,https://www.crunchbase.com/organization/biostar-technologies,"Biotechnology, Life Science, Medical, Pharmaceutical","Beijing, Beijing, China, Asia",Series B - Biostar Technologies,https://www.crunchbase.com/funding_round/biostar-technologies-series-b--39f48683,4,"Chengdu Venture Capital, DT Capital Partners, Neovision Capital, SDIC Venture Capital",Early Stage Venture,,Series B,4,,,,,,,890000000,USD,890000000,Yes,,http://www.biostar-pharm.com/,,IPO,,"543,726"
2019-03-09,NeuCloud develops an industrial internet platform to make developing industrial applications easier.,NeuCloud,https://www.crunchbase.com/organization/neucloud,"Electronics, Enterprise, Semiconductor","Beijing, Beijing, China, Asia",Series C - NeuCloud,https://www.crunchbase.com/funding_round/neucloud-series-c--65ab7cea,4,"Hengqin Zanlu Equity Investment Fund, Huangshan Fengying Equity Investment Fund, Tianjin Huacheng Oulun Investment Management, Tianjin Huacheng Zhiyuan Venture Capital",Late Stage Venture,,Series C,5,,,,,,,110000000,CNY,15968289,Yes,,http://www.neucloud.cn/#/,$10M to $50M,Late Stage Venture,,"542,160"
2018-12-10,CCIV is a disciplined industrialization company.,CCIV,https://www.crunchbase.com/organization/cciv,"Automotive, Autonomous Vehicles","Haidian, Beijing, China, Asia",Seed Round - CCIV,https://www.crunchbase.com/funding_round/cciv-seed--0412f967,3,"Dami Chuangtou Jijin, Innoangel Fund, Soaring Capital",Seed,,Seed,2,80000000,CNY,11574037,,,,83000000,CNY,12046858,Yes,,http://www.bit-cciv.com,,Seed,,"542,884"
2019-01-24,ROBOTPEN is a smart IoT based writing board and pen developer company.,ROBOTPEN,https://www.crunchbase.com/organization/robotpen,"Hardware, Internet, Internet of Things","Qingdao Shi, Shandong, China, Asia",Series A - ROBOTPEN,https://www.crunchbase.com/funding_round/robotpen-series-a--8ddc4908,3,"Qingdao Jufeng Science & Technology Venture Investment, TAL Education Group, Yinxinggu Capital",Early Stage Venture,,Series A,2,10000000,CNY,1473036,,,,13000000,CNY,1907140,Yes,,http://www.robotpen.cn,,Early Stage Venture,,"541,490"
2018-12-01,Adaps Photonics is a manufacturer of high-performance photoelectric sensor chips.,Adaps Photonics,https://www.crunchbase.com/organization/adaps-photonics,"Manufacturing, Semiconductor, Sensor","Shenzhen, Guangdong, China, Asia",Angel Round - Adaps Photonics,https://www.crunchbase.com/funding_round/adaps-photonics-angel--bba40cc4,4,"CPE, Kinzon Capital, Legend Holdings, Legend Star",Seed,,Angel,6,3000000,CNY,431096,,,,103000000,CNY,15116462,Yes,,http://www.adapsphotonics.com/,$1M to $10M,Late Stage Venture,,"540,816"
2019-03-19,Blockchain news flash media platform,BiShiJie.com,https://www.crunchbase.com/organization/bishijie-com,"Blockchain, Internet, News, Publishing","Beijing, Beijing, China, Asia",Series A - BiShiJie.com,https://www.crunchbase.com/funding_round/bishijie-com-series-a--e338e4d6,3,"Frees Fund, QF Capital, Shunwei Capital",Early Stage Venture,,Series A,3,,,,,,,,,,Yes,,https://www.bishijie.com/,,Early Stage Venture,,"541,060"
2019-02-28,Chaoneng Xiaohei is a pet fresh grain e-commerce provider,Chaoneng Xiaohei,https://www.crunchbase.com/organization/super-black-black-dog-technology,E-Commerce,"Wuhan, Hubei, China, Asia",Series A - Chaoneng Xiaohei,https://www.crunchbase.com/funding_round/super-black-black-dog-technology-series-a--96b88005,3,"Bochuang Qizhi Venture Capital, Faxian Venture Capital, Legend Star",Early Stage Venture,,Series A,3,20000000,CNY,2987775,,,,20000000,CNY,2987775,Yes,,http://www.xiaohei.co,Less than $1M,Early Stage Venture,,"542,978"
2018-12-25,Missfresh is an e-commerce platform that provides fresh food.,Missfresh,https://www.crunchbase.com/organization/missfresh-e-commerce,"Consumer Goods, E-Commerce, Food and Beverage, Grocery, Mobile Apps","Beijing, Beijing, China, Asia",Venture Round - Missfresh,https://www.crunchbase.com/funding_round/missfresh-e-commerce-series-unknown--c149190b,2,"Huyu Equity Investment Fund, ONEW",,,Venture - Series Unknown,13,,,,,,,1719258606,USD,1719258606,Yes,,http://www.missfresh.cn,$100M to $500M,IPO,,"544,558"
2019-03-19,Gaussian Robot is a robotics company that develops intelligent cleaning robots.,Gaussian Robot,https://www.crunchbase.com/organization/gaussian-robot,"Artificial Intelligence (AI), Robotics","Shanghai, Shanghai, China, Asia",Series B - Gaussian Robot,https://www.crunchbase.com/funding_round/gaussian-robot-series-b--9d051a5d,3,"BlueRun Ventures, Grand Flight Investment, Seven Seas Partners",Early Stage Venture,,Series B,10,100000000,CNY,14898911,,,,394654068,USD,394654068,Yes,,http://www.gs-robot.com/,$1M to $10M,Late Stage Venture,,"544,668"
2019-01-01,Harbin Intelligent Surgery Equipment specializes in the development of laparoscopic surgery robotic technology and systems.,Harbin Intelligent Surgery Equipment,https://www.crunchbase.com/organization/harbin-intelligent-surgery-equipment,"Health Care, Medical, Robotics","Harbin, Heilongjiang, China, Asia",Venture Round - Harbin Intelligent Surgery Equipment,https://www.crunchbase.com/funding_round/harbin-intelligent-surgery-equipment-series-unknown--31c92b26,1,Yinxinggu Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.hrbszr.com/,,,,"544,753"
2019-01-01,HeartCare is committed to improving the accessibility of innovative medical technologies.,HeartCare,https://www.crunchbase.com/organization/heartcare,"Health Care, Medical Device","Shanghai, Shanghai, China, Asia",Venture Round - HeartCare,https://www.crunchbase.com/funding_round/heartcare-series-unknown--a42c8a50,1,Grand Yangtze Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.heartcare.com.cn,,IPO,,"544,821"
2019-01-01,Grenergy specializes in research and development and sales of energy-saving power management chips.,Grenergy,https://www.crunchbase.com/organization/grenergy,"Energy Efficiency, Manufacturing, Semiconductor","Nanjing, Jiangsu, China, Asia",Venture Round - Grenergy,https://www.crunchbase.com/funding_round/grenergy-series-unknown--47010011,1,Vertex Ventures China,,,Venture - Series Unknown,3,,,,,,,345000000,USD,345000000,Yes,,http://www.grenergychip.com/,,,1,"545,047"
2018-12-01,Jianjia Robot develops a hard tissue surgical robot platform promoting technological progress in the field of surgery at home and abroad.,Jianjia Robot,https://www.crunchbase.com/organization/jianjia-robot,"Health Care, Medical Device, Robotics","Hangzhou, Zhejiang, China, Asia",Venture Round - Jianjia Robot,https://www.crunchbase.com/funding_round/jianjia-robot-series-unknown--f8d8cd95,2,"Puhua Capital, Zhejiang Kefa Capital",,,Venture - Series Unknown,4,,,,,,,100000000,CNY,14336506,Yes,,https://jmed.com,,Late Stage Venture,,"545,253"
2019-01-01,Nano Ablation Biotech builds an ablation platform based on bioelectric technology.,Nano Ablation Biotech,https://www.crunchbase.com/organization/nano-ablation-biotech,"Biotechnology, Electronics, Medical Device","Hangzhou, Zhejiang, China, Asia",Venture Round - Nano Ablation Biotech,https://www.crunchbase.com/funding_round/nano-ablation-biotech-series-unknown--d0c2f10a,2,"Prox Ventures, Yinxinggu Capital",,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.r-ablation.com,,Late Stage Venture,,"545,407"
2019-01-01,Qinjia Technology is a fintech company that provides digital financial solutions for enterprises.,Qinjia Technology,https://www.crunchbase.com/organization/qinjia-technology,"Finance, Financial Services, FinTech","Beijing, Beijing, China, Asia",Seed Round - Qinjia Technology,https://www.crunchbase.com/funding_round/qinjia-technology-seed--bbd9d2bb,1,Panda Capital,Seed,,Seed,1,,,,,,,,,,Yes,,https://www.qinjia2018.com/,,Seed,,"545,513"
2019-01-01,Qifu Technology provides financial technology services to individuals and families via technological innovation.,Qifu Technology,https://www.crunchbase.com/organization/qifu-technology,"Consumer Lending, Financial Services, Personal Finance","Shanghai, Shanghai, China, Asia",Venture Round - Qifu Technology,https://www.crunchbase.com/funding_round/qifu-technology-series-unknown--35c3cfae,1,Zhongcai Financial Holding Investment,,,Venture - Series Unknown,2,,,,,,,690000000,USD,690000000,Yes,,https://www.qifu.tech,$1B to $10B,IPO,,"545,497"
2019-01-01,"Jinqirui Biology is a biotech company that focuses on the R&D, production & sales of vitro diagnostics equipment and reagents.",Jinqirui Biology,https://www.crunchbase.com/organization/jinqirui-biology,"Biotechnology, Health Diagnostics, Manufacturing","Huangpu, Guangdong, China, Asia",Series A - Jinqirui Biology,https://www.crunchbase.com/funding_round/jinqirui-biology-series-a--fff4eb6d,3,"Guochuang Kaiyuan fund, Legend Capital, Shiyu Capital",Early Stage Venture,,Series A,3,,,,,,,100000000,CNY,15286313,Yes,,http://www.kingcreate.com.cn/,,Late Stage Venture,,"545,687"
2019-03-18,Wenqiyousi is a provider of tutoring services for students.,Winner's Key,https://www.crunchbase.com/organization/winner-s-key,"Education, Tutoring","Shanghai, Shanghai, China, Asia",Series A - Winner's Key,https://www.crunchbase.com/funding_round/winner-s-key-series-a--09e4b692,2,"Gaosi Education Group, S&G Investment",Early Stage Venture,,Series A,2,,,,,,,3143000,USD,3143000,Yes,,http://wenqi.yousi.com,,Early Stage Venture,,"546,465"
2018-12-12,CardioCloud is a manufacturer and seller of medical devices.,CardioCloud,https://www.crunchbase.com/organization/cardiocloud,"Medical, Sales, Wearables","Haidian, Beijing, China, Asia",Series B - CardioCloud,https://www.crunchbase.com/funding_round/cardiocloud-series-b--23399c83,2,"Furong Capital, GP Capital",Early Stage Venture,,Series B,3,20000000,CNY,2906977,,,,33000000,CNY,4813813,Yes,,https://www.cardiocloud.cn/,,Early Stage Venture,,"547,500"
2019-03-19,Annet Information System is a medical information solutions provider,Annet Information System,https://www.crunchbase.com/organization/annet-information-system,"Artificial Intelligence (AI), Health Care, Information Technology, Medical, Software","Nanshan, Hunan, China, Asia",Series C - Annet Information System,https://www.crunchbase.com/funding_round/annet-information-system-series-c--45700e23,2,"Bison Capital (China), Mihe Capital",Late Stage Venture,,Series C,2,,,,,,,85000000,CNY,12940252,Yes,,http://www.annetinfo.com/,$1M to $10M,Late Stage Venture,,"547,913"
2019-03-05,"Centrino Vehicle Industry is a provider of complete vehicle lighting, mainly producing, developing and operating automotive LED lighting.",Centrino Vehicle Industry,https://www.crunchbase.com/organization/centrino-vehicle-industry,"Automotive, Autonomous Vehicles, Car Sharing, Software","Nanjing, Jiangsu, China, Asia",Corporate Round - Centrino Vehicle Industry,https://www.crunchbase.com/funding_round/centrino-vehicle-industry-corporate-round--04e92834,2,"Jiexu Capital, Zuoyu Capital",,,Corporate Round,1,100000000,CNY,14908684,,,,100000000,CNY,14908684,Yes,,http://www.xunchilamp.com,$10M to $50M,,,"547,952"
2019-01-08,Youshi Tong provides online preschool education through a mobile application.,Youshi Tong,https://www.crunchbase.com/organization/youshi-tong,"Children, E-Learning, Mobile Apps","Beijing, Beijing, China, Asia",Series C - Youshi Tong,https://www.crunchbase.com/funding_round/youshi-tong-series-c--14990442,2,"Guochuang Fusheng Communication, Loongson Technology",Late Stage Venture,,Series C,4,30000000,CNY,4377559,,,,53000000,CNY,7846465,Yes,,https://www.mingcloud.net/,,Late Stage Venture,,"550,604"
2019-03-06,Zongteng Network is a provider of cross-border shipping and fulfillment solutions for eCommerce.,Zongteng Network,https://www.crunchbase.com/organization/fujian-zongteng-network,"E-Commerce, Logistics, Transportation","Shenzhen, Guangdong, China, Asia",Series B - Zongteng Network,https://www.crunchbase.com/funding_round/fujian-zongteng-network-series-b--27574496,3,"Cathay Capital, Eastern Bell Capital, GLP",Early Stage Venture,,Series B,3,700000000,CNY,104293930,,,,1200000000,CNY,175531179,Yes,,http://www.zongteng.com.cn/,$10B+,Late Stage Venture,,"550,609"
2019-01-03,BTC Digital is a blockchain and metaverse technology company.,BTC Digital,https://www.crunchbase.com/organization/meten,"Blockchain, Education, Metaverse","Shenzhen, Guangdong, China, Asia",Series C - BTC Digital,https://www.crunchbase.com/funding_round/meten-series-c--22474d49,3,"CICC, DGC, Mooc-CN Education",Late Stage Venture,,Series C,8,43620000,USD,43620000,,,,153669134,USD,153669134,Yes,,https://btct.investorroom.com,$1M to $10M,IPO,,"550,649"
2019-03-13,Animation and Intellectual Property Operator based in Beijing.,52toys,https://www.crunchbase.com/organization/52toys,"Gaming, Toys","Beijing, Beijing, China, Asia",Series A - 52toys,https://www.crunchbase.com/funding_round/52toys-series-a--db64aba5,2,"Great Chiliocosm Capital, Qiming Venture Partners",Early Stage Venture,,Series A,4,3000000,CNY,447294,,,,509320000,CNY,78996551,Yes,,http://www.52toys.com/company/contact,$10M to $50M,Late Stage Venture,1,"551,589"
2019-01-29,Yiding Education is a career planning service platform for high school students.,Yiding Education,https://www.crunchbase.com/organization/yiding-education,"E-Learning, Education","Shanghai, Shanghai, China, Asia",Series A - Yiding Education,https://www.crunchbase.com/funding_round/yiding-education-series-a--e6a3c6c7,2,"Honghui Investment, Jinmeng Enterprise Management",Early Stage Venture,,Series A,1,1485300,USD,1485300,,,,1485300,USD,1485300,Yes,,,,Early Stage Venture,,"554,125"
2019-03-04,Mingpianxia is an artificial intelligence business card with its own shopping mall,Mingpianxia,https://www.crunchbase.com/organization/mingpianxia,"Artificial Intelligence (AI), Internet, Mobile","Shenzhen, Guangdong, China, Asia",Series A - Mingpianxia,https://www.crunchbase.com/funding_round/mingpianxia-series-a--6e02038b,2,"JiAn Investment, Ruichi Capital",Early Stage Venture,,Series A,1,30000000,CNY,4472805,,,,30000000,CNY,4472805,Yes,,https://www.mingpianxia.cn/,,Early Stage Venture,,"551,862"
2019-01-16,"Microbrain Intelligent specializes in the research, development, production and sales of millimeter-wave radar sensors.",Microbrain Intelligent,https://www.crunchbase.com/organization/microbrain-intelligent,"Automotive, Manufacturing, Sensor","Changshahsien, Hunan, China, Asia",Series A - Microbrain Intelligent,https://www.crunchbase.com/funding_round/microbrain-intelligent-series-a--b53a2177,3,"Changsha Lugu Hi-Tech Mobile Internet Venture Capital, Tsinghua Research Capital, Xiaoxiang Capital",Early Stage Venture,,Series A,3,9900000,CNY,1465126,,,,59900000,CNY,8667479,Yes,,http://microbrain.com.cn/,,Early Stage Venture,,"551,981"
2019-02-02,MultiDimension Technology is a manufacturer of magnetic sensors.,MULTi DiMENSiON,https://www.crunchbase.com/organization/multi-dimension,"Hardware, Manufacturing, Sensor","Zhangjiagang, Jiangsu, China, Asia",Series E - MULTi DiMENSiON,https://www.crunchbase.com/funding_round/multi-dimension-series-e--a471b611,3,"Jialin Group, Sitong Shengda Guquan Touzi, Zhongxin Hengchi",Late Stage Venture,,Series E,9,50000000,CNY,7413008,,,,263000000,CNY,39892450,Yes,,http://www.dowaytech.com/,$10M to $50M,,,"552,279"
2019-01-01,Recurrent.ai is a Chinese company that provides AI-enabled corporate services to improve sales efficiency.,Recurrent.ai,https://www.crunchbase.com/organization/recurrent-ai,"Artificial Intelligence (AI), Machine Learning, SaaS, Sales, Software","Haidian, Beijing, China, Asia",Series A - Recurrent.ai,https://www.crunchbase.com/funding_round/recurrent-ai-series-a--08bae999,2,"Eminence Ventures, GSR Ventures",Early Stage Venture,,Series A,4,,,,,,,60000000,USD,60000000,Yes,,http://www.rcrai.com,Less than $1M,,1,"555,951"
2018-12-01,Sappland Microelectronics is a designer of RF MEMS products.,Sappland,https://www.crunchbase.com/organization/sappland,Electronics,"Hangzhou, Zhejiang, China, Asia",Series A - Sappland,https://www.crunchbase.com/funding_round/sappland-series-a--1be61330,3,"Innoangel Fund, Ren Capital, Zhengxuan Investment",Early Stage Venture,,Series A,4,,,,,,,300000000,CNY,43439293,Yes,,http://www.sappland.com,$10M to $50M,Early Stage Venture,,"556,041"
2018-12-17,"ZRAR is an e-government public service platform that provides transportation, human resources, and financial services.",ZRAR,https://www.crunchbase.com/organization/zrar,"Financial Services, Government, Public Relations","Hangzhou, Zhejiang, China, Asia",Post-IPO Equity - ZRAR,https://www.crunchbase.com/funding_round/zrar-post-ipo-equity--eafd1411,2,"Fujian Huiyong Investment, Guangzhou Chongshang Investment Consulting",,,Post-IPO Equity,1,26400000,CNY,3827688,,,,26400000,CNY,3827688,Yes,,http://www.zrar.com/,$1M to $10M,IPO,,"556,197"
2019-03-14,Seein Health is a pro-pregnancy product developer.,Seein Health,https://www.crunchbase.com/organization/seein-health,"Health Care, Medical","Shenzhen, Guangdong, China, Asia",Series A - Seein Health,https://www.crunchbase.com/funding_round/seein-health-series-a--c755cefa,2,"SOSV, TopoScend Capital",Early Stage Venture,,Series A,4,,,,,,,,,,Yes,,http://seeinhealth.com/,,,1,"554,859"
2019-03-14,Genechem is a comprehensive provider of key genetic research services for diseases,Genechem (China),https://www.crunchbase.com/organization/genechem-china,"Biotechnology, Information Technology","Shanghai, Shanghai, China, Asia",Series C - Genechem (China),https://www.crunchbase.com/funding_round/genechem-china-series-c--4f917583,3,"Aoyang Technology, Jindi Commercial, Principle Capital",Late Stage Venture,,Series C,3,,,,,,,500000000,CNY,71731328,Yes,,http://www.genechem.com.cn/,,Late Stage Venture,,"555,104"
2019-03-01,"Sugar Energy Technology specializes in design, manufacturer, and supplier of bio-based furan new materials.",Sugar Energy Technology,https://www.crunchbase.com/organization/sugar-energy-technology,"Biotechnology, Chemical, Manufacturing","Ningbo, Zhejiang, China, Asia",Seed Round - Sugar Energy Technology,https://www.crunchbase.com/funding_round/sugar-energy-technology-seed--949f9e87,1,Yizhan Capital,Seed,,Seed,3,,,,,,,,,,Yes,,https://www.sugar-energy.com/,,Early Stage Venture,,"556,264"
2019-01-01,Xi'an Triangle Defense Co. is a manufacturer of aerospace parts.,Xi'an Triangle Defense Co.,https://www.crunchbase.com/organization/xi-an-triangle-defense,"Aerospace, Industrial, Manufacturing","Xian Shi, Shaanxi, China, Asia",Private Equity Round - Xi'an Triangle Defense Co.,https://www.crunchbase.com/funding_round/xi-an-triangle-defense-private-equity--7c333e62,1,Tai Zheng Capital,Private Equity,,Private Equity,10,,,,,,,730370000,CNY,112595702,Yes,,http://400mn.com/#/,,IPO,,"556,316"
2019-01-01,Abogen Biosciences is a discovery stage biotechnology company focuses on developing nucleic acid-based RNA and DNA therapeutics.,Abogen Biosciences,https://www.crunchbase.com/organization/abogen-biosciences,"Biotechnology, Genetics, Life Science","Suzhou, Jiangsu, China, Asia",Angel Round - Abogen Biosciences,https://www.crunchbase.com/funding_round/abogen-biosciences-angel--44f0e21f,1,Taifu Capital,Seed,,Angel,6,,,,,,,1414293615,USD,1414293615,Yes,,http://www.abogenbio.com/,,Late Stage Venture,,"556,452"
2019-03-01,Changyi is a mobile internet service provider based around Tencent Ecosystem.,Changyi,https://www.crunchbase.com/organization/changyi,"ISP, Mobile, Online Portals","Shanghai, Shanghai, China, Asia",Series B - Changyi,https://www.crunchbase.com/funding_round/changyi-series-b--191a8582,1,HB Ventures,Early Stage Venture,,Series B,3,,,,,,,30000000,CNY,4504510,Yes,,http://www.vchangyi.com/,,M&A,,"556,649"
2019-01-10,Chishine Optoelectronics is a 3D digital and intelligent hardware developer.,Chishine Optoelectronics,https://www.crunchbase.com/organization/chishine-optoelectronics,"3D Technology, Artificial Intelligence (AI), Hardware","Xian, Hunan, China, Asia",Series A - Chishine Optoelectronics,https://www.crunchbase.com/funding_round/chishine-optoelectronics-series-a--c7479d9b,2,"National SME Development Fund, Shenzhen Capital Group",Early Stage Venture,,Series A,5,1480000,USD,1480000,,,,15175253,USD,15175253,Yes,,https://www.chishine3d.com/,,Private Equity,,"556,755"
2019-03-04,MoreSec is a company in the field of enterprise services.,MoreSec,https://www.crunchbase.com/organization/meran-technology,Enterprise,"Hangzhou, Zhejiang, China, Asia",Series A - MoreSec,https://www.crunchbase.com/funding_round/meran-technology-series-a--fe290364,2,"Oriental Fortune Capital, Shenzhen Capital Group",Early Stage Venture,,Series A,4,,,,,,,79620676,USD,79620676,Yes,,https://www.moresec.cn/,,Late Stage Venture,,"556,752"
2019-01-01,Haiziwang is an emerging maternity-infant-children specialty retailer as well as a child growth and development service provider.,Haiziwang,https://www.crunchbase.com/organization/haiziwang,"Child Care, Parenting, Retail, Shopping","Nanjing, Jiangsu, China, Asia",Private Equity Round - Haiziwang,https://www.crunchbase.com/funding_round/haiziwang-private-equity--c1f3473a,1,Centurium Capital,Private Equity,,Private Equity,4,,,,,,,141831867,USD,141831867,Yes,,http://www.haiziwang.com/,,IPO,,"556,814"
2019-01-01,XY TECH is a tech company that produce and sell circuit products.,XY TECH,https://www.crunchbase.com/organization/xy-tech,"Data Center, Telecommunications, Wireless","Hangzhou, Zhejiang, China, Asia",Series A - XY TECH,https://www.crunchbase.com/funding_round/xy-tech-series-a--466f2dfa,1,Financial Holding Group,Early Stage Venture,,Series A,3,100000000,CNY,14538053,,,,500000000,CNY,73219194,Yes,,http://www.xy-technology.com,,Early Stage Venture,,"556,927"
2019-01-08,Qi An Xin is a security provider dedicated to protecting critical and valuable internet assets in a wide range of areas.,Qi An Xin,https://www.crunchbase.com/organization/qi-an-xin,"Cyber Security, Information Technology, Internet, Network Security, Security","Beijing, Beijing, China, Asia",Series B - Qi An Xin,https://www.crunchbase.com/funding_round/qi-an-xin-series-b--c3a10029,1,AlphaX Partners,Early Stage Venture,,Series B,5,900000000,CNY,131326758,19750000000,CNY,2881892740,7450000000,CNY,1078605262,Yes,,https://www.qianxin.com/,$1B to $10B,Early Stage Venture,,"556,923"
2019-01-01,Oil & Energy,LandOcean Energy Services,https://www.crunchbase.com/organization/landocean-energy-services,"Energy, Natural Resources, Oil and Gas","Beijing, Beijing, China, Asia",Seed Round - LandOcean Energy Services,https://www.crunchbase.com/funding_round/landocean-energy-services-seed--ace8aff9,1,Fortune Venture Capital,Seed,,Seed,2,,,,,,,,,,Yes,,http://www.ldocean.com.cn,,,,"556,929"
2018-12-28,Efort provides industrial robot products and cross-industry intelligent manufacturing solutions.,Efort,https://www.crunchbase.com/organization/efort,"Industrial Automation, Manufacturing, Robotics","Wuhu, Anhui, China, Asia",Private Equity Round - Efort,https://www.crunchbase.com/funding_round/efort-private-equity--38b00c34,1,Co-Stone Venture Capital,Private Equity,,Private Equity,8,50000000,CNY,7269344,,,,287000000,CNY,43147920,Yes,,http://www.efort.com.cn,$100M to $500M,,,"556,998"
2019-01-08,Wangbaobao is a oatmeal brand.,Wangbaobao,https://www.crunchbase.com/organization/wangbaobao,E-Commerce,"Hangzhou, Zhejiang, China, Asia",Angel Round - Wangbaobao,https://www.crunchbase.com/funding_round/wangbaobao-angel--8cd21a8c,2,"Decent Capital, Kaitai Capital",Seed,,Angel,3,1460000,USD,1460000,,,,15460000,USD,15460000,Yes,,,,Early Stage Venture,,"558,554"
2019-01-01,Yun Kuang Shuju uses IoT and big data to provide digital solutions for the offline media industry.,Yun Kuang Shuju,https://www.crunchbase.com/organization/yun-kuang-shuju,"Big Data, Internet of Things, Media and Entertainment","Shanghai, Shanghai, China, Asia",Seed Round - Yun Kuang Shuju,https://www.crunchbase.com/funding_round/yun-kuang-shuju-seed--ae69c919,2,"Damuzhi Jiaoyu, Jingshi Ziben",Seed,,Seed,2,1000000,CNY,145381,,,,4000000,CNY,591710,Yes,,https://inncon.cn/,,Seed,,"558,589"
2019-01-01,"FA Software is an IT firm that provides software development services for semiconductor, and related manufacturing industries.",FA Software,https://www.crunchbase.com/organization/shang-yang-software,"Analytics, Electronics, Industrial Automation, Industrial Manufacturing, Information Technology, Semiconductor, Software","Shanghai, Shanghai, China, Asia",Series B - FA Software,https://www.crunchbase.com/funding_round/shang-yang-software-series-b--2b6f88a1,2,"Beijing Shixi Yutang Huachuang Investment Management, Shanghai Internet-of-Things Venture Capital Fund",Early Stage Venture,,Series B,6,,,,,,,,,,Yes,,https://www.fa-software.com/,,,,"557,512"
