Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2022-01-18,Tanma SCRM is a full-process private domain traffic solution provider that helps customers improve their private domain traffic operations.,Tanma SCRM,https://www.crunchbase.com/organization/tanma-scrm,"CRM, Marketing, Social CRM","Haidian, Beijing, China, Asia",Series B - Tanma SCRM,https://www.crunchbase.com/funding_round/tanma-scrm-series-b--6ef0bf5d,1,Welight Capital,Early Stage Venture,Welight Capital,Series B,4,10000000,USD,10000000,,,,55000000,USD,55000000,Yes,,https://www.tanmarket.cn/,,Early Stage Venture,,"368,656"
2021-12-17,Newlinks Technology is a mobile app that provides car fueling services with card free payments.,Newlinks Technology,https://www.crunchbase.com/organization/newlinks-technology,"Automotive, Information Technology, Productivity Tools, Transportation","Beijing, Beijing, China, Asia",Private Equity Round - Newlinks Technology,https://www.crunchbase.com/funding_round/newlinks-technology-private-equity--448b886d,2,"China Shandong Hi-Speed Capital, Shandong Green Development Fund",Private Equity,Shandong Green Development Fund,Private Equity,10,,,,,,,645148064,USD,645148064,Yes,,https://www.czb365.com/,$100M to $500M,Late Stage Venture,,"371,754"
2022-02-08,Zhongnong Puhui specializes in agricultural plantation management services.,Zhongnong Puhui,https://www.crunchbase.com/organization/zhongnong-puhui,"Agriculture, AgTech, Big Data, Farming, Internet","Xicheng, Hebei, China, Asia",Angel Round - Zhongnong Puhui,https://www.crunchbase.com/funding_round/zhongnong-puhui-angel--66a6d09d,2,"Aistar Ventures, IDG Capital",Seed,IDG Capital,Angel,3,7000000,CNY,1099453,,,,10806198,USD,10806198,Yes,,http://www.znphjf.com,$10M to $50M,,,"374,931"
2022-02-21,A Chinese web drama and online movie producer.,Tmeng.cn,https://www.crunchbase.com/organization/tmeng-cn,"Film, Film Production, Internet, Video, Video Streaming","Beijing, Beijing, China, Asia",Series C - Tmeng.cn,https://www.crunchbase.com/funding_round/tmeng-cn-series-c--c017849b,2,"CCCC International Holding Ltd., Maoyan",Late Stage Venture,,Series C,3,,,,,,,19876433,USD,19876433,Yes,,http://www.tmeng.cn/,$1M to $10M,Late Stage Venture,,"377,980"
2022-03-09,Lingxi AR is an AR optical display technology provider,Lingxi AR,https://www.crunchbase.com/organization/lingxi-ar,Augmented Reality,"Beijing, Beijing, China, Asia",Series B - Lingxi AR,https://www.crunchbase.com/funding_round/lingxi-ar-series-b--b72e3275,5,"FIH Mobile, HANGZHOU MDK OPTO ELECTRONICS CORP LTD, Shenzhen Capital Group, Tianhe Capital, Xiamen Meiya Wutong Investment Management",Early Stage Venture,,Series B,3,100000000,CNY,15828545,,,,110000000,CNY,17282900,Yes,,http://www.lx-ar.com/,$10M to $50M,,3,"378,198"
2022-03-22,Beijing Based  Enterprise services Company.,BeagleData,https://www.crunchbase.com/organization/beagledata,"Artificial Intelligence (AI), Cloud Computing, Enterprise, Information Technology","Beijing, Beijing, China, Asia",Series D - BeagleData,https://www.crunchbase.com/funding_round/beagledata-series-d--35ae10a2,7,"Beijing Science & Technology Innovation Investment Management, Greenland Group, Ministry of Science & Technology (MOST) China, SASAC, Vision Plus Capital, Weihai Beichuang Touzi, Wujiang Venture Capital",Late Stage Venture,,Series D,6,,,,,,,215000000,CNY,33288274,Yes,,http://www.beagledata.com/,,Late Stage Venture,,"378,735"
2021-12-31,"DIAGENS is a Hangzhou-based biotechnology firm, providing in-vitro diagnostic (IVD) products and other medical equipment.",DIAGENS,https://www.crunchbase.com/organization/diagens,"Biotechnology, Health Care","Hangzhou, Zhejiang, China, Asia",Series B - DIAGENS,https://www.crunchbase.com/funding_round/diagens-series-b--a7239e0d,4,"China Venture Capital HRVC, Shenzhen Guozhong Venture Capital Management, Winning Ventures, Xiangjiang Liyuan Investment",Early Stage Venture,,Series B,4,100000000,CNY,15733413,,,,300000000,CNY,44404383,Yes,,http://www.diagens.com,,Late Stage Venture,4,"379,009"
2022-01-03,ADASTECH is a manufacturer of millimeter-wave radar products and solution provider of automotive intelligent driving systems.,ADASTECH,https://www.crunchbase.com/organization/adastech,"Automotive, Manufacturing, Sensor","Suzhou, Jiangsu, China, Asia",Series A - ADASTECH,https://www.crunchbase.com/funding_round/adastech-series-a--bf049078,3,"Eastern Bell Capital, JAC Motors, Sichuan Cuihong",Early Stage Venture,,Series A,3,,,,,,,13000000,CNY,1924739,Yes,,http://www.3sradar.com/,,Early Stage Venture,,"380,915"
2022-02-10,UGO is an AI & Robotics company.,UGO,https://www.crunchbase.com/organization/ugo,"Artificial Intelligence (AI), Robotics","Hangzhou, Zhejiang, China, Asia",Series A - UGO,https://www.crunchbase.com/funding_round/ugo-series-a--9f0bc3c9,3,"Essence Securities, Fortune Venture Capital, Poly Capital",Early Stage Venture,,Series A,2,100000000,CNY,15737870,,,,18670937,USD,18670937,Yes,,,,Early Stage Venture,,"383,174"
2022-03-04,iQiyi is an ad-supported television and movie portal that provides online entertainment video services.,iQiyi,https://www.crunchbase.com/organization/iqiyi,"Content, Digital Entertainment, Media and Entertainment, TV","Beijing, Beijing, China, Asia",Post-IPO Equity - iQiyi,https://www.crunchbase.com/funding_round/iqiyi-post-ipo-equity--43fa2c4d,2,"Baidu, Oasis Management",,,Post-IPO Equity,14,285000000,USD,285000000,,,,5183169000,USD,5183169000,Yes,,https://www.iq.com,$1B to $10B,IPO,,"384,232"
2022-01-01,Xinhua Semiconductor is a developer and manufacturer of electronic grade polysilicon used in the fabrication of semiconductors.,Xinhua Semiconductor,https://www.crunchbase.com/organization/xinhua-semiconductor,"Advanced Materials, Manufacturing, Semiconductor","Xuzhou, Jiangsu, China, Asia",Series A - Xinhua Semiconductor,https://www.crunchbase.com/funding_round/xinhua-semiconductor-series-a--47b37450,3,"Big Fund, MultiGo Capital, Stony Creek Capital",Early Stage Venture,,Series A,3,,,,,,,1000000000,CNY,140726147,Yes,,http://www.gclxinhua.com/,,Early Stage Venture,,"384,410"
2022-01-01,Qiyuan Core Power Technology provides services and solutions for green energy.,Qiyuan Core Power Technology,https://www.crunchbase.com/organization/qiyuan-green-power,"Energy, Energy Management, GreenTech","Shanghai, Shanghai, China, Asia",Seed Round - Qiyuan Core Power Technology,https://www.crunchbase.com/funding_round/qiyuan-green-power-seed--280714ea,1,Contemporary Amperex Technology,Seed,Contemporary Amperex Technology,Seed,5,,,,,,,2500000000,CNY,358639554,Yes,,https://www.spicqyxdl.com/,,Late Stage Venture,,"385,082"
2022-01-05,Zhizu Tech is a smart service provider and vehicle networking software service provider,Zhizu Tech,https://www.crunchbase.com/organization/zhizu-tech,"Automotive, Logistics, Rental, Software","Shanghai, Shanghai, China, Asia",Series B - Zhizu Tech,https://www.crunchbase.com/funding_round/zhizu-tech-series-b--97a199f6,1,Zhejiang Qianjiang Motorcycle,Early Stage Venture,Zhejiang Qianjiang Motorcycle,Series B,4,110000000,CNY,17306482,,,,210000000,CNY,31464170,Yes,,https://www.zhizukj.com,,Late Stage Venture,,"386,701"
2022-03-01,Sano Dynamics is a producer of hydraulic system core components and hydraulic industrial robots.,Sano Dynamics,https://www.crunchbase.com/organization/sano-dynamics,"Industrial Manufacturing, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Sano Dynamics,https://www.crunchbase.com/funding_round/sano-dynamics-seed--d8bdb3a0,1,Tisiwi Ventures,Seed,Tisiwi Ventures,Seed,4,,,,,,,10000000,CNY,1447807,Yes,,http://www.sino-dynamics.com,,Early Stage Venture,,"389,340"
2022-03-04,Country Garden is a residential property management service provider.,Country Garden,https://www.crunchbase.com/organization/country-garden,"Commercial Real Estate, Property Management, Real Estate","Foshan, Guangdong, China, Asia",Post-IPO Debt - Country Garden,https://www.crunchbase.com/funding_round/country-garden-post-ipo-debt--86a4a504,1,China Merchants Bank,,China Merchants Bank,Post-IPO Debt,2,15000000000,CNY,2374281780,,,,2488935113,USD,2488935113,No,,http://www.countrygarden.com.cn/,$10B+,IPO,,"389,433"
2022-01-05,X-EPIC is a Nanjing city-based startup aimed at building up China’s own EDA (Electronic Design Automation) industrial software technology.,X-EPIC,https://www.crunchbase.com/organization/x-epic,"Electronics, Semiconductor, Software","Nanjing, Jiangsu, China, Asia",Venture Round - X-EPIC,https://www.crunchbase.com/funding_round/x-epic-series-unknown--4c222725,1,China Development Bank Capital,,China Development Bank Capital,Venture - Series Unknown,5,,,,,,,700000000,CNY,107492618,Yes,,https://www.x-epic.cn/,$50M to $100M,Early Stage Venture,,"388,718"
2022-01-01,Libing Electrode is an expert producer of materials for mixed noble metal oxide (MMO) catalytic electrodes.,Libing Electrode,https://www.crunchbase.com/organization/libing-electrode,"Advanced Materials, Manufacturing","Hangzhou, Zhejiang, China, Asia",Seed Round - Libing Electrode,https://www.crunchbase.com/funding_round/libing-electrode-seed--e7fabd09,1,EH Capital Partners,Seed,EH Capital Partners,Seed,2,,,,,,,,,,Yes,,https://www.powerstonetech.com/,,Seed,,"388,910"
2021-12-21,ON TIME is a mobile travel service provider company.,ON TIME,https://www.crunchbase.com/organization/on-time-0b57,"Automotive, Car Sharing, Industrial Engineering, Ride Sharing, Transportation, Travel","Guangzhou, Guangdong, China, Asia",Corporate Round - ON TIME,https://www.crunchbase.com/funding_round/on-time-0b57-corporate-round--dece50b5,1,WeRide,,WeRide,Corporate Round,4,,,,,,,1892000000,CNY,277214129,Yes,,https://www.ruqimobility.com,$100M to $500M,Early Stage Venture,,"390,684"
2022-02-24,ShadowBot develops a software robot that performs repetitive online tasks.,ShadowBot,https://www.crunchbase.com/organization/shadowbot,"Robotics, Software, Software Engineering","Hangzhou, Zhejiang, China, Asia",Venture Round - ShadowBot,https://www.crunchbase.com/funding_round/shadowbot-series-unknown--075f40c2,1,Tencent,,Tencent,Venture - Series Unknown,5,,,,,,,158670925,USD,158670925,Yes,,https://www.winrobot360.com/,,Late Stage Venture,,"392,873"
2022-01-01,"Cephei coffee offers black coffee including weight management black coffee, bulletproof coffee, and others.",Cephei coffee,https://www.crunchbase.com/organization/cephei-coffee,"Coffee, Food and Beverage, Food Processing","Pudong, Shandong, China, Asia",Angel Round - Cephei coffee,https://www.crunchbase.com/funding_round/cephei-coffee-angel--1dd7d347,1,Taiga Fund,Seed,Taiga Fund,Angel,4,,,,,,,1400000,USD,1400000,Yes,,http://www.cepheicafe.com/index_en.html,,,,"392,987"
2022-03-31,SiEngine Technology creates vehicle electronic chips.,SiEngine Technology,https://www.crunchbase.com/organization/siengine-technology,"Information Services, Semiconductor","Shanghai, Shanghai, China, Asia",Corporate Round - SiEngine Technology,https://www.crunchbase.com/funding_round/siengine-technology-corporate-round--125b6082,1,FAW Group,,FAW Group,Corporate Round,4,,,,,,,1500000000,CNY,220379254,Yes,,https://www.siengine.com/en/index.aspx,$50M to $100M,Early Stage Venture,,"393,173"
2021-12-30,"Vland is a social interactive cloud platform that provides real-time audio, game, and video technology to create virtual space as a service.",Vland,https://www.crunchbase.com/organization/vland-cloud-live,"Cloud Computing, Metaverse, Software Engineering, Virtual Reality","Shanghai, Shanghai, China, Asia",Angel Round - Vland,https://www.crunchbase.com/funding_round/vland-cloud-live-angel--cfc0cc1c,1,Shunwei Capital,Seed,Shunwei Capital,Angel,2,,,,,,,,,,Yes,,https://www.vland.live/,,Early Stage Venture,,"386,886"
2022-01-11,Lingtan Intelligent Technology is a provider of sustainable distributed energy storage product and services.,Lingtan Intelligent Technology,https://www.crunchbase.com/organization/lingtan-intelligent-technology,"Energy, Energy Storage, Sustainability","Nanjing, Jiangsu, China, Asia",Angel Round - Lingtan Intelligent Technology,https://www.crunchbase.com/funding_round/lingtan-intelligent-technology-angel--278ad38e,1,FutureCap,Seed,FutureCap,Angel,2,,,,,,,50000000,CNY,7394043,Yes,,https://www.teplore.com/,,Seed,,"393,588"
2022-02-25,Yaotang Bio is a biotechnology company focusing on combining LNP delivery and gene editing technology.,Yaotang Biology,https://www.crunchbase.com/organization/yaotang-biology,"Biopharma, Biotechnology","Minhang, Shanghai, China, Asia",Angel Round - Yaotang Biology,https://www.crunchbase.com/funding_round/yaotang-biology-angel--60a82f4f,1,K2VC,Seed,K2VC,Angel,3,,,,,,,200000000,CNY,28887196,Yes,,https://www.yoltx.com/,,Early Stage Venture,,"393,592"
2021-12-16,Yinghui Medicine is an advanced oncolytic virus product developer with complete industrial capabilities.,Yinghui Medicine,https://www.crunchbase.com/organization/yinghui-medicine,"Medical, Pharmaceutical, Product Research","Suzhou, Jiangsu, China, Asia",Seed Round - Yinghui Medicine,https://www.crunchbase.com/funding_round/yinghui-medicine-seed--c1b698a9,1,HMC Ventures,Seed,HMC Ventures,Seed,3,,,,,,,,,,Yes,,,,Early Stage Venture,,"393,744"
2022-01-01,Pinchuangming is a manufacturer of precision motion control systems with a wide range of applications in military and civilian markets.,Pinchuangming,https://www.crunchbase.com/organization/pinchuangming,"Advanced Materials, Manufacturing","Haidian, Beijing, China, Asia",Angel Round - Pinchuangming,https://www.crunchbase.com/funding_round/pinchuangming-angel--9c5642a6,1,Plum Ventures,Seed,Plum Ventures,Angel,2,,,,,,,,,,Yes,,,,Seed,,"388,266"
2022-03-11,Pateo uses artificial intelligence to provide automobile solutions.,Pateo,https://www.crunchbase.com/organization/pateo-group,"Artificial Intelligence (AI), Automotive, Machine Learning, Predictive Analytics, Software","Shanghai, Shanghai, China, Asia",Venture Round - Pateo,https://www.crunchbase.com/funding_round/pateo-group-series-unknown--77da3775,1,Guosheng Group,,Guosheng Group,Venture - Series Unknown,7,300000000,CNY,47320105,,,,796101658,USD,796101658,Yes,,https://www.pateo.com.cn/en/,Less than $1M,,,"394,509"
2021-12-23,"Zhi'an New Energy is a robot battery developer, dedicated to the R&D and manufacturing of control systems for smart batteries.",Zhi'an New Energy,https://www.crunchbase.com/organization/zhi-an-new-energy,"Battery, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Angel Round - Zhi'an New Energy,https://www.crunchbase.com/funding_round/zhi-an-new-energy-angel--ccc5bc40,1,Oriental Fortune Capital,Seed,Oriental Fortune Capital,Angel,2,10000000,CNY,1569785,,,,110000000,CNY,15511731,Yes,,https://www.energy-z.com/,,Early Stage Venture,,"394,772"
2022-02-01,Linkwise Technology is a semiconductor company that provides material automation solutions for semiconductor production line logistics.,Linkwise Technology,https://www.crunchbase.com/organization/linkwise-technology-92fb,"Advanced Materials, Industrial Automation, Semiconductor","Suzhou, Jiangsu, China, Asia",Angel Round - Linkwise Technology,https://www.crunchbase.com/funding_round/linkwise-technology-92fb-angel--f1fc6cfe,1,Sharewin Investment,Seed,Sharewin Investment,Angel,3,,,,,,,,,,Yes,,http://www.linkwisetech.cn,,Early Stage Venture,,"395,922"
2022-01-01,"Haopu is a scientific and technological entity integrating scientific research, production and service.",Haopu,https://www.crunchbase.com/organization/haopu,"Chemical, Manufacturing","Qingdao, Fujian, China, Asia",Series A - Haopu,https://www.crunchbase.com/funding_round/haopu-series-a--62d85659,1,Heshijia,Early Stage Venture,Heshijia,Series A,2,,,,,,,100000000,CNY,14061138,Yes,,http://haopu.tech/,,Early Stage Venture,,"396,032"
2021-12-30,Tiantianxuenong develops and owns an agricultural technology knowledge learning platform in China.,Tiantianxuenong,https://www.crunchbase.com/organization/tiantianxuenong,"Agriculture, E-Learning, Education","Shenzhen, Guangdong, China, Asia",Series C - Tiantianxuenong,https://www.crunchbase.com/funding_round/tiantianxuenong-series-c--32f1566b,1,Green Pine Capital Partners,Late Stage Venture,Green Pine Capital Partners,Series C,5,,,,,,,3500000,USD,3500000,Yes,,http://www.ttxn.com/,$1M to $10M,Late Stage Venture,,"396,685"
2022-01-01,Bingjing Smart is a cardiovascular interventional imaging company.,Bingjing Smart,https://www.crunchbase.com/organization/bingjing-smart,"Health Care, Medical Device","Suzhou, Jiangsu, China, Asia",Seed Round - Bingjing Smart,https://www.crunchbase.com/funding_round/bingjing-smart-seed--10b74e0b,1,Marathon Venture Partners,Seed,Marathon Venture Partners,Seed,5,,,,,,,,,,Yes,,,,Seed,,"396,910"
2021-12-17,Jinghe Optoelectronics provides integrated solutions for digital automotive lighting software and hardware systems.,Jinghe Optoelectronics,https://www.crunchbase.com/organization/jinghe-optoelectronics,"Automotive, Hardware","Guangming, Hunan, China, Asia",Series A - Jinghe Optoelectronics,https://www.crunchbase.com/funding_round/jinghe-optoelectronics-series-a--63d982db,1,Baidu Capital,Early Stage Venture,Baidu Capital,Series A,3,,,,,,,,,,Yes,,http://www.jhledcn.com/,,Early Stage Venture,,"397,615"
2021-12-29,Synlight Semiconductor is a conductive and semi-insulating substrate manufacturer.,Synlight Crystal,https://www.crunchbase.com/organization/synlight-crystal,Manufacturing,"Baoding, Hebei, China, Asia",Venture Round - Synlight Crystal,https://www.crunchbase.com/funding_round/synlight-crystal-series-unknown--69ad8561,1,Great Wall Motors,,Great Wall Motors,Venture - Series Unknown,8,,,,,,,1500000000,CNY,212110071,Yes,,http://www.synlight.cn/index.php,$100M to $500M,Late Stage Venture,,"398,569"
2022-02-14,Maize Yufeng is a research and development company that creates data-based and molecular design breeding systems for enhanced corn breeding.,Maize Yufeng,https://www.crunchbase.com/organization/maize-yufeng,"Agriculture, AgTech, Big Data, Farming","Beijing, Beijing, China, Asia",Angel Round - Maize Yufeng,https://www.crunchbase.com/funding_round/maize-yufeng-angel--6641ecb6,1,IDG Capital,Seed,IDG Capital,Angel,2,1520000,USD,1520000,,,,5740000,USD,5740000,Yes,,,,Seed,,"412,638"
2021-12-15,"Don Quixote is a commercial digital platform that provides digital integration of design, construction, and operation delivery service.",Interhouse.cn,https://www.crunchbase.com/organization/interhouse-cn,"Building Maintenance, Cloud Computing, Construction, SaaS","Haidian, Beijing, China, Asia",Series A - Interhouse.cn,https://www.crunchbase.com/funding_round/interhouse-cn-series-a--ae515022,1,58.com,Early Stage Venture,58.com,Series A,3,100000000,CNY,15704504,,,,200000000,CNY,29818033,Yes,,http://interhouse.cn/,$10M to $50M,Early Stage Venture,,"412,997"
2021-12-21,"Full-Life Technologies is a medical company providing development, production, and commercialization of medicines for cancer therapy.",Full-Life Technologies,https://www.crunchbase.com/organization/full-life-technologies,"Biopharma, Health Care, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",Seed Round - Full-Life Technologies,https://www.crunchbase.com/funding_round/full-life-technologies-seed--d6def9f1,1,Chengwei Capital,Seed,Chengwei Capital,Seed,4,10000000,USD,10000000,,,,110300000,USD,110300000,Yes,,https://www.full-life.com,$1M to $10M,Early Stage Venture,,"404,590"
2022-01-06,Li Weike is a VR and XR firm that mass produces a combination of the real and virtual environments through computers glasses.,Li Weike,https://www.crunchbase.com/organization/li-weike,Virtual Reality,"Hangzhou, Zhejiang, China, Asia",Venture Round - Li Weike,https://www.crunchbase.com/funding_round/li-weike-series-unknown--531cfd0f,1,ByteDance,,ByteDance,Venture - Series Unknown,3,,,,,,,,,,Yes,,https://www.lawaken.com/,,,,"403,744"
2022-03-17,Fuya Intelligent is a developer of industrial drone products used in various industries.,Fuya Intelligent,https://www.crunchbase.com/organization/foyoung-drone,"Farming, Robotics","Shanghai, Shanghai, China, Asia",Series A - Fuya Intelligent,https://www.crunchbase.com/funding_round/foyoung-drone-series-a--a80c8608,1,Zhonghuijin Group,Early Stage Venture,Zhonghuijin Group,Series A,4,10000000,USD,10000000,,,,11440000,USD,11440000,Yes,,https://www.foiadrone.com,,Early Stage Venture,,"405,821"
2022-01-22,Xiuyuan Yangzheng is a food and beverage company that provides healthy beverages.,Xiuyuan Yangzheng,https://www.crunchbase.com/organization/xiuyuan-yangzheng,"Food and Beverage, Health Care, Nutrition","Shanghai, Shanghai, China, Asia",Seed Round - Xiuyuan Yangzheng,https://www.crunchbase.com/funding_round/xiuyuan-yangzheng-seed--0bc693ca,1,CASVC,Seed,CASVC,Seed,2,20000000,CNY,3155171,980000000,CNY,154603395,70000000,CNY,10223308,Yes,,,,Seed,,"405,847"
2021-12-29,Robosense is an environment perception solutions provider of autonomous driving LiDAR.,Robosense,https://www.crunchbase.com/organization/robosense,"Electronics, Robotics","Shenzhen, Guangdong, China, Asia",Venture Round - Robosense,https://www.crunchbase.com/funding_round/robosense-series-unknown--3aeda32e,1,BYD Company,,BYD Company,Venture - Series Unknown,7,,,,,,,211716901,USD,211716901,Yes,,http://www.robosense.cn/,Less than $1M,IPO,,"407,002"
2022-01-06,"Sitan Technology is a technology enterprise specializing in the development, production, and sale of Micro-LED technology.",Sitan Technology,https://www.crunchbase.com/organization/sitan-technology,"Consumer Electronics, Electronics, Hardware, Manufacturing","Shenzhen, Guangdong, China, Asia",Corporate Round - Sitan Technology,https://www.crunchbase.com/funding_round/sitan-technology-corporate-round--c429676b,1,Xiaomi,,Xiaomi,Corporate Round,3,,,,,,,100000000,CNY,13702384,Yes,,https://www.szsitan.com,,Early Stage Venture,,"409,910"
2021-12-27,Deco Automotive is a developer and manufacturer of automotive EPS systems and intelligent driving wire control technologies.,Deco Automotive,https://www.crunchbase.com/organization/deco-automotive,"Automotive, Machinery Manufacturing, Manufacturing","Tianjin, Guangdong, China, Asia",Venture Round - Deco Automotive,https://www.crunchbase.com/funding_round/deco-automotive-series-unknown--bf88b481,1,Huiyou Investment,,Huiyou Investment,Venture - Series Unknown,3,50000000,CNY,7847692,,,,200000000,CNY,29514246,Yes,,http://www.decotj.com,$10M to $50M,Early Stage Venture,,"420,967"
2022-01-20,Huiye Technology is a virtual life AI-driven technology service provider.,Huiye Technology,https://www.crunchbase.com/organization/huiye-technology,Artificial Intelligence (AI),"Haidian, Beijing, China, Asia",Seed Round - Huiye Technology,https://www.crunchbase.com/funding_round/huiye-technology-seed--943c1196,1,Shunwei Capital,Seed,Shunwei Capital,Seed,2,,,,,,,,,,Yes,,http://www.huiye.tech/,,Seed,,"424,422"
2022-01-08,Shiyou Keji is an animation technology services.,Shiyou Keji,https://www.crunchbase.com/organization/shiyou-keji,"Animation, Augmented Reality, Virtual Reality","Chedaogou, Beijing, China, Asia",Series A - Shiyou Keji,https://www.crunchbase.com/funding_round/shiyou-keji-series-a--372545b7,1,Hyperspace Capital,Early Stage Venture,Hyperspace Capital,Series A,6,,,,,,,233000000,CNY,33575810,Yes,,http://www.4utech.com,,Early Stage Venture,,"425,211"
2022-01-01,"CHINA DRAGON SECURITIES provides brokerage, investment consulting, securities, and asset management services.",CHINA DRAGON SECURITIES,https://www.crunchbase.com/organization/china-dragon-securities,"Asset Management, Financial Services, Risk Management, Trading Platform","Lanzhou, Gansu, China, Asia",Post-IPO Equity - CHINA DRAGON SECURITIES,https://www.crunchbase.com/funding_round/china-dragon-securities-post-ipo-equity--e47570c2,1,Houji Capital,,,Post-IPO Equity,6,,,,,,,10392900000,CNY,1507486500,Yes,,http://www.hlzq.com/,,IPO,,"428,536"
2022-01-01,Epintek is a platform for medical device technology services.,Epintek,https://www.crunchbase.com/organization/epintek,Health Care,"Guiyang, Guizhou, China, Asia",Series C - Epintek,https://www.crunchbase.com/funding_round/epintek-series-c--2c7c5920,3,"Furong Capital, Guiyang Venture Capital, Qianshan Capital",Late Stage Venture,,Series C,7,99000000,CNY,15576079,,,,99000000,CNY,15576079,Yes,,http://www.epintek.com/,,Late Stage Venture,,"428,665"
2022-03-23,Muniu Technology is a radar sensor system developer.,Muniu Technology,https://www.crunchbase.com/organization/muniu-technology,"Computer, Consumer Electronics, Drones, Hardware, Information Technology, Software","Beijing, Beijing, China, Asia",Venture Round - Muniu Technology,https://www.crunchbase.com/funding_round/muniu-technology-series-unknown--c5d08414,7,"Boxin Capital, Canglan Capital, China Bridge Capital, Finnova Capital, Guohai Innovative CCI Capital, JBC, Jinmao Capital",,,Venture - Series Unknown,3,,,,,,,100000000,CNY,14398848,Yes,,http://www.muniutech.cn,$10M to $50M,Late Stage Venture,,"428,773"
2021-12-31,ImmuneOnco is a tumor immunotherapy product developer engaged in the development and research of tumor immunotherapy products.,ImmuneOnco Biopharma,https://www.crunchbase.com/organization/immuneonco-biopharma,"Biopharma, Biotechnology, Health Care","Shanghai, Shanghai, China, Asia",Venture Round - ImmuneOnco Biopharma,https://www.crunchbase.com/funding_round/immuneonco-biopharma-series-unknown--cdf7499d,7,"CASH Capital, CCB Trust, CDF-Capital, Founder H Fund, Lilly Asia Ventures, Milestone, Sunshine Insurance Group",,,Venture - Series Unknown,8,100000000,USD,100000000,,,,177272375,USD,177272375,Yes,,http://immuneonco.com/,$1M to $10M,IPO,,"428,806"
2022-02-28,GluBio Therapeutics engages in molecular glue-targeted protein degradation drug discovery.,GluBio Therapeutics,https://www.crunchbase.com/organization/glubio-pharmaceutical,"Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China, Asia",Series A - GluBio Therapeutics,https://www.crunchbase.com/funding_round/glubio-pharmaceutical-series-a--7b39bac9,7,"E Fund Management Co.,LTD., GL Ventures LLC, K2VC, Kaitai Capital, Legend Capital, Lilly Asia Ventures, Qiming Venture Partners",Early Stage Venture,,Series A,2,50000000,USD,50000000,,,,72000000,USD,72000000,Yes,,https://www.glubiotx.com,,Early Stage Venture,,"428,923"
2022-02-21,Dowsure is a global Fintech Platform for E-Commerce.,Dowsure,https://www.crunchbase.com/organization/dowsure,"Big Data, Developer APIs, E-Commerce, E-Commerce Platforms, FinTech, Insurance, Risk Management","Futian, Guangdong, China, Asia",Series B - Dowsure,https://www.crunchbase.com/funding_round/dowsure-series-b--c157c16c,4,"Plug and Play, Plug and Play China, Qianhaiyifang, VenturesLab",Early Stage Venture,,Series B,7,20000000,USD,20000000,,,,23564810,USD,23564810,Yes,,http://www.dowsure.com/,$10M to $50M,Early Stage Venture,3,"429,059"
2021-12-30,Shawya  is a skin care brand operator.,Shawya,https://www.crunchbase.com/organization/shawya,"Beauty, E-Commerce, Health Care","Shanghai, Shanghai, China, Asia",Series C - Shawya,https://www.crunchbase.com/funding_round/shawya-series-c--2f2ae7d1,2,"CICC, Haitong Innovation Capital Management",Late Stage Venture,,Series C,3,,,,,,,,,,Yes,,http://www.shawya.com/,,IPO,,"430,860"
2022-03-31,"ZHZ is an industrial company that develops drones, helicopters and other products.",ZHZ,https://www.crunchbase.com/organization/zhz,"Drones, Industrial, Manufacturing","Beijing, Beijing, China, Asia",Venture Round - ZHZ,https://www.crunchbase.com/funding_round/zhz-series-unknown--821175e6,2,"ANHUI PROVINCIAL INVESTMENT GROUP HOLDING CO.,LTD., Wuhu Yuanda Chuangtou",,,Venture - Series Unknown,2,,,,,,,50000000,CNY,8132480,Yes,,http://www.zhztech.com/,,,,"431,031"
2022-02-28,"NDT focuses on force sensing technology, provides force sensors and end-to-end touch solutions for interaction.",New Degree Technology,https://www.crunchbase.com/organization/shenzhen-new-degree-technology,"Automotive, Consumer Electronics, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Private Equity Round - New Degree Technology,https://www.crunchbase.com/funding_round/shenzhen-new-degree-technology-private-equity--a93e1f63,2,"China Merchants Venture Capital, Xiaomi",Private Equity,,Private Equity,2,,,,,,,,,,Yes,,http://en.newdegreetech.com,Less than $1M,Private Equity,,"431,396"
