Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-08-11,Phoenicia is the lithium battery internet platform that provides digital platform services and battery intelligent management solutions.,Phoenicia,https://www.crunchbase.com/organization/phoenicia-efd9,"Battery, Electric Vehicle, Internet of Things","Shenzhen, Guangdong, China, Asia",Seed Round - Phoenicia,https://www.crunchbase.com/funding_round/phoenicia-efd9-seed--468d08ef,2,"Jiyuan Wanyang New Energy, Wu Jie",Seed,"Jiyuan Wanyang New Energy, Wu Jie",Seed,2,10000000,CNY,1381788,,,,10000000,CNY,1381788,Yes,,https://www.fnjkj.cn,,Early Stage Venture,1,"257,599",
2023-06-06,Weier Technology is a manufacturing company that develops agricultural precision operational robots with computer vision technology.,Weier Technology,https://www.crunchbase.com/organization/weier-technology-549e,"AgTech, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Angel Round - Weier Technology,https://www.crunchbase.com/funding_round/weier-technology-549e-angel--33fead40,2,"Clearwater Bay Capital, Lingyi capital",Seed,"Clearwater Bay Capital, Lingyi capital",Angel,2,,,,,,,1400000,USD,1400000,Yes,,https://www.viewer.tech/,,Early Stage Venture,2,"259,229",
2023-08-10,Mavel Technology is an electric drive solution provider.,Mavel Technology,https://www.crunchbase.com/organization/mavel-technology,"Automotive, Electronics, Manufacturing","Beijing, Beijing, China, Asia",Series A - Mavel Technology,https://www.crunchbase.com/funding_round/mavel-technology-series-a--6b70e186,2,"Jiadao Capital, NIO Capital",Early Stage Venture,"Jiadao Capital, NIO Capital",Series A,2,,,,,,,100000000,CNY,13640518,Yes,,,,Early Stage Venture,1,"266,287",
2023-06-20,Zero Gravity Aircraft Industry is engaged in the R&D and manufacturing of eVTOL aircraft.,Zero Gravity Aircraft Industry,https://www.crunchbase.com/organization/zero-gravity-aircraft-industry,"Air Transportation, Industrial, Manufacturing","Hefei, Anhui, China, Asia",Angel Round - Zero Gravity Aircraft Industry,https://www.crunchbase.com/funding_round/zero-gravity-aircraft-industry-angel--70072372,3,"Hefang Capital, Lenovo Capital and Incubator Group (LCIG), QF Capital",Seed,"Lenovo Capital and Incubator Group (LCIG), QF Capital",Angel,6,100000000,JPY,707503,,,,43710937,USD,43710937,Yes,,https://lzlair.com/,,Early Stage Venture,3,"258,013",
2023-07-17,Tailan New Energy is a solid-state battery company.,Tailan New Energy,https://www.crunchbase.com/organization/tailan-new-energy,"Battery, Energy, Energy Efficiency","Beijing, Beijing, China, Asia",Series B - Tailan New Energy,https://www.crunchbase.com/funding_round/tailan-new-energy-series-b--273311e1,4,"CICC, Jilian Investment, Legend Capital, ZHENGQI FINANCIAL",Early Stage Venture,"CICC, ZHENGQI FINANCIAL",Series B,3,,,,,,,,,,Yes,,https://www.ctlne.com/,$10M to $50M,Early Stage Venture,,"266,795",
2023-05-17,"Yili Electromagnetic Technology specialized in the design, development, and manufacturing of vital parts of solenoid valves.",Yili Electromagnetic Technology,https://www.crunchbase.com/organization/yili-electromagnetic-technology,"Automotive, Industrial Manufacturing, Manufacturing","Ningbo, Zhejiang, China, Asia",Series A - Yili Electromagnetic Technology,https://www.crunchbase.com/funding_round/yili-electromagnetic-technology-series-a--6baa740e,2,"Jia Yi Venture Capital, Yonghua Capital",Early Stage Venture,"Jia Yi Venture Capital, Yonghua Capital",Series A,3,,,,,,,,,,Yes,,https://www.eliee.cn/,,Early Stage Venture,,"265,310",
2023-09-01,Aijie Boya is a medical instrument and magnetic solid-phase material company.,Aijie Boya,https://www.crunchbase.com/organization/aijie-boya,"Medical, Medical Device","Suzhou, Jiangsu, China, Asia",Series B - Aijie Boya,https://www.crunchbase.com/funding_round/aijie-boya-series-b--ac7d7324,6,"Cowin Capital, Haitang Fund, Huoqin Capital, Jiarui Investment, Oriza Holdings, Suzhou Industrial Park",Early Stage Venture,"Cowin Capital, Jiarui Investment",Series B,3,100000000,CNY,13771828,,,,200000000,CNY,27454526,Yes,,http://agilebio.com.cn/,,,,"260,604",
2023-09-03,Tage Zhixing provides unmanned driving solution and mine unmanned transportation operator.,Tage Zhixing,https://www.crunchbase.com/organization/tage-zhixing,"Automotive, Operating Systems, Product Research, Transportation","Beijing, Beijing, China, Asia",Series C - Tage Zhixing,https://www.crunchbase.com/funding_round/tage-zhixing-series-c--6b6b035c,4,"CHN Energy, Hefei Industry Investment Group, Shandong Luxin-Rio Visual Technology, Tsingstone Capital",Late Stage Venture,"CHN Energy, Hefei Industry Investment Group",Series C,7,400000000,CNY,55087617,,,,1224000000,CNY,173242837,Yes,,https://www.i-tage.com/,,Late Stage Venture,,"262,497",
2023-08-09,"ABUP is a top global OTA provider. Its services include automotive FOTA/SOTA upgrades, DOTA cloud diagnostics, mobile device management.",ABUP,https://www.crunchbase.com/organization/abup,"B2B, Enterprise Software, Hospitality, Information Technology, Internet of Things, Logistics, Mobile Devices, Service Industry, Software, Travel","Shanghai, Shanghai, China, Asia",Series B - ABUP,https://www.crunchbase.com/funding_round/abup-series-b--2ef1f582,2,"Guoke New Energy Venture Capital, Joint Capital",Early Stage Venture,"Guoke New Energy Venture Capital, Joint Capital",Series B,6,14000000,USD,14000000,,,,55638269,USD,55638269,Yes,,https://www.abup.ai/,,Early Stage Venture,2,"258,586",
2023-07-05,"Hithium Energy Storage is a tech enterprise, specializing in the R&D, production, and sales of lithium-ion battery core materials.",Hithium Energy Storage,https://www.crunchbase.com/organization/hithium,"Advanced Materials, Battery, Energy Storage, Manufacturing","Xiamen, Fujian, China, Asia",Series C - Hithium Energy Storage,https://www.crunchbase.com/funding_round/hithium-series-c--01d3a7ee,17,"Bank of China Investment Management, Beijing Financial Street Capital Operation Center, CDH Investments, China Capital Investment Group, China Life Private Equity Investment, China State-Owned Capital Venture Investment Fund, CICC, Fenghe Capital, GoldStone Investment, Hefei Industry Investment Group, Matrix Partners China, Shanghai Chengyi New Energy Venture Investment, Shenzhen Nongyin, State Development & Investment Corporation, U.S.-China Green Fund, Zhongbing Guodu, Zhongchuang Hongxing",Late Stage Venture,"Beijing Financial Street Capital Operation Center, China Life Private Equity Investment",Series C,4,4500000000,CNY,620903760,25500000000,CNY,3518454640,6500000000,CNY,898600543,Yes,,https://heyofertas.com/,$500M to $1B,Private Equity,,"258,806",
2023-06-21,Guoqi Intelligent Control is a high tech platform company for intelligent networked vehicles.,Guoqi Intelligent Control,https://www.crunchbase.com/organization/guoqi-intelligent-control,"Automotive, Internet of Things","Daxing, Beijing, China, Asia",Venture Round - Guoqi Intelligent Control,https://www.crunchbase.com/funding_round/guoqi-intelligent-control-series-unknown--cc14ad11,4,"CICC, Delta Capital, Ningde Times, Zhongke Holdings",,"CICC, Zhongke Holdings",Venture - Series Unknown,5,,,,,,,100000000,CNY,15231364,Yes,,http://aicc-corp.cn/,,,,"257,979",
2023-08-14,Suzhou Xizhi Technology is a advanced materials and power electronics application technology company.,Suzhou Xizhi Technology,https://www.crunchbase.com/organization/suzhou-xizhi-technology,"Manufacturing, Service Industry","Suzhou, Jiangsu, China, Asia",Seed Round - Suzhou Xizhi Technology,https://www.crunchbase.com/funding_round/suzhou-xizhi-technology-seed--189fa2a8,4,"Cong Rong Zhixin, Emerging Investment Partners (EIP), Huaxu Private Fund, Jianfa Xinxing Investment",Seed,"Huaxu Private Fund, Jianfa Xinxing Investment",Seed,3,100000000,CNY,13777331,,,,200000000,CNY,27576906,Yes,,http://www.sipower-semi.com,,Seed,,"258,556",
2023-08-18,ASPIRING is a semiconductor testing equipment manufacturer dedicated to developing advanced material testing technology.,ASPIRING,https://www.crunchbase.com/organization/weichong-semiconductor,"Manufacturing, Semiconductor","Daxing, Beijing, China, Asia",Series A - ASPIRING,https://www.crunchbase.com/funding_round/weichong-semiconductor-series-a--3db07288,5,"Sunic Capital, Tsinghua Innovation Ventures, Xiamen C&D Emerging Industry Equity Investment, Xinchao Group, Yongchangsheng Capital",Early Stage Venture,"Xiamen C&D Emerging Industry Equity Investment, Xinchao Group",Series A,4,100000000,CNY,13733245,,,,23733245,USD,23733245,Yes,,http://www.aspiring.com.cn,,Early Stage Venture,,"259,336",
2023-07-10,Dishi Medical is a company that manufactures Ophthalmic Medical Devices and other micro-assisted robots supported by biotechnology.,Dishi Medical,https://www.crunchbase.com/organization/dishi-medical,"Biotechnology, Manufacturing, Medical","Hangzhou, Zhejiang, China, Asia",Seed Round - Dishi Medical,https://www.crunchbase.com/funding_round/dishi-medical-seed--21a469ce,5,"FOF Capital, Infinity Equity, Linear Capital, New Silk Road Finance, Ovctek China",Seed,"Infinity Equity, Ovctek China",Seed,4,,,,,,,,,,Yes,,https://dessight.cn,,,1,"259,701",
2023-08-09,"Xinling Semiconductor develops, designs and sells high-end mixed-signal chips.",Xinling Semiconductor,https://www.crunchbase.com/organization/xinling-semiconductor,"Automotive, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - Xinling Semiconductor,https://www.crunchbase.com/funding_round/xinling-semiconductor-series-a--cc3b5280,4,"Core kinetic energy investment, Ruiling Equity Investment Fund Management, SND Ventures Group, ZJ Innopark (Zhangjiang Hi-Tech Park)",Early Stage Venture,"Core kinetic energy investment, ZJ Innopark (Zhangjiang Hi-Tech Park)",Series A,4,,,,,,,,,,Yes,,https://link-ic.cn/,Less than $1M,,3,"259,728",
2023-08-24,Yangqi Intelligent is a provider of solutions for medical equipment.,Yangqi Intelligent,https://www.crunchbase.com/organization/yangqi-intelligent,"Health Care, Medical","Baoan, Guangdong, China, Asia",Angel Round - Yangqi Intelligent,https://www.crunchbase.com/funding_round/yangqi-intelligent-angel--1ed44b24,3,"Hong Kong X-Tech, HSG, Qiandao Fund",Seed,"Hong Kong X-Tech, Qiandao Fund",Angel,4,,,,,,,,,,Yes,,https://www.jancsitech.net/,$10M to $50M,Seed,,"262,442",
2023-07-27,Tanway focuses on the production of vehicle gauges and electronic research and development.,Tanway,https://www.crunchbase.com/organization/tanway,"Electronics, Manufacturing, Recreational Vehicles","Haidian, Beijing, China, Asia",Series A - Tanway,https://www.crunchbase.com/funding_round/tanway-series-a--5e1edcbb,4,"Cornerstone Capital, Guosen H&S Investments, He Chuang Zhiyuan, Wuchan Zhongda Group",Early Stage Venture,"Cornerstone Capital, He Chuang Zhiyuan",Series A,3,100000000,CNY,13938836,,,,200000000,CNY,29245739,Yes,,http://www.tanway.com,$1M to $10M,,1,"260,316",
2023-05-15,Tinglan Urethane focuses on the research and development of novel materials and cross-field applications.,Urethane Tinglan,https://www.crunchbase.com/organization/urethane-tinglan,"Agriculture, AgTech, Biotechnology, Chemical, Manufacturing","Yanqing, Beijing, China, Asia",Venture Round - Urethane Tinglan,https://www.crunchbase.com/funding_round/urethane-tinglan-series-unknown--da703d41,2,"Nantong Kechuang Group, Oriza Seed Capital (Oriza Yuandian)",,"Nantong Kechuang Group, Oriza Seed Capital (Oriza Yuandian)",Venture - Series Unknown,3,,,,,,,10000000,CNY,1576119,Yes,,http://plan-t.cn/,,Early Stage Venture,,"263,908",
2023-06-28,Zhongke Huiju is a manufacturer of parking charging equipment and parking guidance system.,Zhongke Huiju,https://www.crunchbase.com/organization/zhongke-huiju,"Automotive, Information Technology, Parking","Fengtai, Beijing, China, Asia",Series A - Zhongke Huiju,https://www.crunchbase.com/funding_round/zhongke-huiju-series-a--dc058181,2,"China Investment Xinlian Fund, Fengyun Capital",Early Stage Venture,"China Investment Xinlian Fund, Fengyun Capital",Series A,2,,,,,,,3000000,CNY,455630,Yes,,http://www.zkhj618.com/,,Early Stage Venture,,"263,960",
2023-07-27,Energae is a specializes in the most advance sealed vertical photobioreactor microalgae cultivation.,Energae,https://www.crunchbase.com/organization/dehe-biotech,"Biotechnology, Health Care","Shenzhen, Guangdong, China, Asia",Series B - Energae,https://www.crunchbase.com/funding_round/dehe-biotech-series-b--f8b91381,2,"Chengjing Heyi Fund, Fupeng Asset",Early Stage Venture,"Chengjing Heyi Fund, Fupeng Asset",Series B,3,4330000,USD,4330000,,,,13342572,USD,13342572,Yes,,http://www.energae.com.cn/,,Early Stage Venture,1,"264,891",
2023-07-12,OptoMedic is specializing in the research and development and production of high-end optical medical devices and systems.,OptoMedic,https://www.crunchbase.com/organization/optomedic,Health Care,"Foshan, Guangdong, China, Asia",Debt Financing - OptoMedic,https://www.crunchbase.com/funding_round/optomedic-debt-financing--59c2123b,4,"Binfu Capital, CCB Equity, Guoxin Investment, Huajin Capital",,"CCB Equity, Huajin Capital",Debt Financing,7,200000000,CNY,27908405,,,,300000000,CNY,42106497,No,,http://optomedic.com,$10M to $50M,,2,"262,289",
2023-07-31,Pangqi Seiko offers digital logistics services.,Pangqi Seiko,https://www.crunchbase.com/organization/pangqi-seiko,"Logistics, Warehousing","Shenzhen, Guangdong, China, Asia",Angel Round - Pangqi Seiko,https://www.crunchbase.com/funding_round/pangqi-seiko-angel--67defdbd,1,Z&Y Capital,Seed,Z&Y Capital,Angel,2,,,,,,,,,,Yes,,https://www.pqksjd.com/,,Seed,,"267,173",
2023-06-14,Jingdu Semiconductor is a provider of integrated circuit packaging and testing services.,Crystalline semiconductor,https://www.crunchbase.com/organization/crystalline-semiconductor,"Packaging Services, Semiconductor, Service Industry","Zhenjiang, Guangdong, China, Asia",Venture Round - Crystalline semiconductor,https://www.crunchbase.com/funding_round/crystalline-semiconductor-series-unknown--b41680b3,1,Qinhe Capital Partners,,Qinhe Capital Partners,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.atonepoint.cn/?gyjd/,,Early Stage Venture,,"267,437",
2023-06-26,"Thorough Future helps in integrating cutting-edge technology into medical care, delivering more accurate and efficient diagnostic services.",Thorough Future,https://www.crunchbase.com/organization/thorough-images,"Health Diagnostics, Medical, Service Industry","Beijing, Beijing, China, Asia",Series A - Thorough Future,https://www.crunchbase.com/funding_round/thorough-images-series-a--e16648f5,2,"Korea Investment Partners, Qiming Venture Partners",Early Stage Venture,Qiming Venture Partners,Series A,4,100000000,CNY,13816735,,,,200000000,CNY,27720300,Yes,,http://www.thorough.ai/,,Early Stage Venture,3,"268,747",
2023-06-16,MatriBOX is an edge control system and solution supplier with extensive industrial automation technology.,MatriBOX Technology,https://www.crunchbase.com/organization/matribox-technology,"Industrial, Industrial Automation","Shenzhen, Guangdong, China, Asia",Seed Round - MatriBOX Technology,https://www.crunchbase.com/funding_round/matribox-technology-seed--63696113,1,Cowin Capital,Seed,Cowin Capital,Seed,2,,,,,,,,,,Yes,,https://matribox.com,,Seed,,"269,338",
2023-05-31,MyRuiJie provides semiconductor front coating and development equipment.,MyRuiJie,https://www.crunchbase.com/organization/myruijie,"Manufacturing, Semiconductor","Nanjing, Jiangsu, China, Asia",Angel Round - MyRuiJie,https://www.crunchbase.com/funding_round/myruijie-angel--3f18fe25,4,"ACCURACY, Chongqing Yufu Holding Group, String Capital, Yinhua Capital",Seed,Yinhua Capital,Angel,3,,,,,,,,,,Yes,,,,Seed,,"269,509",
2023-06-01,"Hantong Medical is specialized in the pan-vascular industry, utilising interventional ultrasonography as its main technology.",Hantong Medical,https://www.crunchbase.com/organization/hantong-medical,"Information Technology, Medical, Medical Device","Shanghai, Shanghai, China, Asia",Angel Round - Hantong Medical,https://www.crunchbase.com/funding_round/hantong-medical-angel--1113bc85,3,"Cowin Capital, Everest Venture Capital, Haimaide Ventures",Seed,Everest Venture Capital,Angel,3,,,,,,,100000000,CNY,13722504,Yes,,,,Seed,2,"269,772",
2023-08-16,"Weiyuan Synthetic Biotechnology specializes in the manufacturing of food, feed and materials based on synthetic biology technology.",Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/organization/weiyuan-synthetic-biotechnology,"Biotechnology, Food and Beverage, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/funding_round/weiyuan-synthetic-biotechnology-seed--0335e5fc,1,Matrix Partners China,Seed,Matrix Partners China,Seed,4,,,,,,,400000000,CNY,56067084,Yes,,http://www.microcyto.cn/,,Early Stage Venture,,"270,002",
2023-07-06,"Weiyuan Synthetic Biotechnology specializes in the manufacturing of food, feed and materials based on synthetic biology technology.",Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/organization/weiyuan-synthetic-biotechnology,"Biotechnology, Food and Beverage, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/funding_round/weiyuan-synthetic-biotechnology-seed--29dd576d,4,"Beidaihe New District High-tech Industry Fund, Henan CICC Huirong Fund Management, Matrix Partners China, Shunxi Fund",Seed,Shunxi Fund,Seed,4,100000000,CNY,13792723,,,,400000000,CNY,56067084,Yes,,http://www.microcyto.cn/,,Early Stage Venture,,"270,053",
2023-06-13,Hongzheng Energy Storage focuses on technological innovation and product research & development in the field of energy storage.,Hongzheng Energy Storage,https://www.crunchbase.com/organization/hongzheng-energy-storage,"Energy, Energy Storage, Information Technology","Fengxian, Shanghai, China, Asia",Seed Round - Hongzheng Energy Storage,https://www.crunchbase.com/funding_round/hongzheng-energy-storage-seed--97aef15c,1,Jinding Capital,Seed,Jinding Capital,Seed,3,100000000,CNY,13951866,,,,200000000,CNY,27618483,Yes,,https://www.hoenergypower.cn/,,Early Stage Venture,,"270,189",
2023-07-05,Juntian Aerospace is a satellite research and development company with unconventional and unique designs.,Juntian Aerospace,https://www.crunchbase.com/organization/juntian-aerospace,"Aerospace, Manufacturing","Haidian, Beijing, China, Asia",Seed Round - Juntian Aerospace,https://www.crunchbase.com/funding_round/juntian-aerospace-seed--86643d67,2,"China Minsheng Bank, Sunflower Investment",Seed,China Minsheng Bank,Seed,2,100000000,CNY,13797861,,,,110000000,CNY,15198362,Yes,,,,Seed,,"270,195",
2023-06-12,Yichong Wireless is a IC design company that focus on R&D & manufacturing of analog and mixed-signal wireless charging chips and solutions.,Yichong Wireless,https://www.crunchbase.com/organization/yichong-wireless,"Electronics, Manufacturing, Semiconductor","Chengdu, Sichuan, China, Asia",Venture Round - Yichong Wireless,https://www.crunchbase.com/funding_round/yichong-wireless-series-unknown--47482870,1,NIO Capital,,NIO Capital,Venture - Series Unknown,4,,,,,,,,,,Yes,,https://convenientpower.com/,,,,"270,183",
2023-09-04,Renxin Technology is an automotive chip design company.,Renxin Technology,https://www.crunchbase.com/organization/renxin-technology,"Automotive, Industrial, Semiconductor","Nanjing, Jiangsu, China, Asia",Series A - Renxin Technology,https://www.crunchbase.com/funding_round/renxin-technology-series-a--5dd82bc1,2,"Haiwang Capital, Huashan Capital",Early Stage Venture,,Series A,5,100000000,CNY,13749673,,,,350000000,CNY,48986502,Yes,,https://r-semi.com,,Early Stage Venture,1,"270,319",
2023-08-29,NextVPU offers embedded AI solutions for most of the smart devices and applications.,NextVPU,https://www.crunchbase.com/organization/nextvpu,"Artificial Intelligence (AI), Semiconductor","Shanghai, Shanghai, China, Asia",Series D - NextVPU,https://www.crunchbase.com/funding_round/nextvpu-series-d--b570dce0,2,"Changjin Holdings Industrial Capital, WestSummit Capital",Late Stage Venture,WestSummit Capital,Series D,7,100000000,CNY,13735509,,,,808000000,CNY,113973183,Yes,,http://nextvpu.com/,,Late Stage Venture,,"270,681",
2023-07-05,Affinity Biomedical Technology is a clinical biopharmaceutical company focusing on the development of global innovative anticancer drugs.,Affinity,https://www.crunchbase.com/organization/affinity-3ae5,"Biopharma, Biotechnology, Pharmaceutical","Pudong, Shandong, China, Asia",Series B - Affinity,https://www.crunchbase.com/funding_round/affinity-3ae5-series-b--aa149c4a,4,"China Industrial Asset Management, Haiwang Capital, Hongfu Assets, Huaige Capital",Early Stage Venture,Hongfu Assets,Series B,2,,,,,,,400000000,CNY,55007770,Yes,,,,Early Stage Venture,3,"270,722",
2023-05-22,Zhilun is a high-tech business that specialized in ultra-high-purity electronic-grade epoxy.,Zhilun Ultra-Pure,https://www.crunchbase.com/organization/zhilun-ultra-pure,"Advanced Materials, Chemical, Manufacturing","Xian Shi, Shaanxi, China, Asia",Seed Round - Zhilun Ultra-Pure,https://www.crunchbase.com/funding_round/zhilun-ultra-pure-seed--03537509,3,"Guangzhou Guofa Venture Capital, Shaanxi Investment Capital, Suzhou International Development Venture Capital",Seed,Shaanxi Investment Capital,Seed,4,,,,,,,100000000,CNY,13774294,Yes,,http://www.zillionepoxy.com/,,Early Stage Venture,,"270,772",
2023-08-18,Boyin Hearing offers a comprehensive selection of hearing treatments for persons suffering from hearing loss.,Boyin Hearing,https://www.crunchbase.com/organization/boyin-hearing,"Health Care, Medical, Medical Device","Minhang, Shanghai, China, Asia",Series A - Boyin Hearing,https://www.crunchbase.com/funding_round/boyin-hearing-series-a--e45c624b,2,"Legend Capital, Ming Xi Capital",Early Stage Venture,Legend Capital,Series A,3,100000000,CNY,13733245,,,,200000000,CNY,27435817,Yes,,https://www.boinhearing.com/,,Early Stage Venture,,"270,753",
2023-06-22,"Wanguiyuan is a medical intelligent equipment developer, focusing on the R&D and manufacturing of equipment in the medical industry",Wanguiyuan Precision Medical,https://www.crunchbase.com/organization/wanguiyuan-precision-medical,"Manufacturing, Medical, Medical Device","Suzhou, Jiangsu, China, Asia",Venture Round - Wanguiyuan Precision Medical,https://www.crunchbase.com/funding_round/wanguiyuan-precision-medical-series-unknown--c627bb1f,3,"Hengqin Dong Yun Equity Investment, Qianrong Venture Capital, Sihai New Materials Fund",,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.welgwiyan.com/mobile/default.asp,,,2,"271,172",
2023-06-19,"Xiaoge Smart combines R&D, manufacturing, sales, and online and offline after-sales support for smart kitchen equipment for restaurants.",Xiaoge,https://www.crunchbase.com/organization/xiaoge,"Manufacturing, Restaurants","Nanjing, Jiangsu, China, Asia",Seed Round - Xiaoge,https://www.crunchbase.com/funding_round/xiaoge-seed--d788843a,3,"Liuyi Touzi, Wanxing Fund, Zhencheng Capital",Seed,Zhencheng Capital,Seed,2,,,,,,,,,,Yes,,https://xiaogetech.net,,Seed,,"271,502",
2023-07-03,"Saibo Kunlun is a cyber security service provider that focuses on software, system security, and cloud security.",Saibo Kunlun,https://www.crunchbase.com/organization/saibo-kunlun,"Cloud Security, Cyber Security, Network Security","Beijing, Beijing, China, Asia",Series A - Saibo Kunlun,https://www.crunchbase.com/funding_round/saibo-kunlun-series-a--bc57e707,2,"Fortune Venture Capital, HSG",Early Stage Venture,Fortune Venture Capital,Series A,3,100000000,CNY,13810629,,,,200000000,CNY,29512421,Yes,,https://www.cyberkl.com/,,Early Stage Venture,2,"271,845",
2023-08-09,Mogic AI is an advertising technology platform that provides tools to create and launch by pulling product images into ads using AI.,Mogic AI,https://www.crunchbase.com/organization/mogic-ai,"Advertising Platforms, Artificial Intelligence (AI), Social Media Advertising","Hangzhou, Zhejiang, China, Asia",Series A - Mogic AI,https://www.crunchbase.com/funding_round/mogic-ai-series-a--1565e35d,2,"Cathay Capital, ZhenFund",Early Stage Venture,Cathay Capital,Series A,3,,,,,,,15000000,USD,15000000,Yes,,https://www.mogic.ai,,Early Stage Venture,,"272,150",
2023-05-29,Rapid Flex focuses on programmable SOCs (PSoCs) and offers adaptable computer-aided design approaches for a seamless chip design experience.,Rapid Flex,https://www.crunchbase.com/organization/rapid-flex,"Manufacturing, Semiconductor","Jingan, Shanghai, China, Asia",Seed Round - Rapid Flex,https://www.crunchbase.com/funding_round/rapid-flex-seed--7335686f,1,CHC Capital,Seed,CHC Capital,Seed,2,30000000,CNY,4241302,,,,30000000,CNY,4241302,Yes,,https://rapidflex.cn,,Seed,,"272,847",
2023-05-26,Ryefield Energy is a manufacturer of inverters and energy storage systems.,Ryefield Energy,https://www.crunchbase.com/organization/ryefield-energy,"Energy Management, Energy Storage, Renewable Energy","Wenzhou, Zhejiang, China, Asia",Debt Financing - Ryefield Energy,https://www.crunchbase.com/funding_round/ryefield-energy-debt-financing--59ecdc48,1,Zhaoxi Capital,,Zhaoxi Capital,Debt Financing,3,1000000000,CNY,141548827,,,,2000000000,CNY,283097654,No,,https://www.fox-ess.com.cn,$1M to $10M,,,"272,983",
2023-07-10,Xihu Xinchen is a technology company focusing on the research and development of artificial intelligence services.,Xihu Xinchen,https://www.crunchbase.com/organization/xihu-xinchen,"Artificial Intelligence (AI), Consulting","Hangzhou, Zhejiang, China, Asia",Seed Round - Xihu Xinchen,https://www.crunchbase.com/funding_round/xihu-xinchen-seed--72c9ef3f,1,Jinke Tom Cat Cultural Industry,Seed,Jinke Tom Cat Cultural Industry,Seed,4,100000000,CNY,13828198,,,,23828198,USD,23828198,Yes,,https://www.xinchenai.com/,,,,"273,017",
2023-06-05,SAGE Intelligent is a composite robot manufacturer.,SAGE Intelligent,https://www.crunchbase.com/organization/sage-intelligent,"Manufacturing, Robotics","Shanghai, Shanghai, China, Asia",Seed Round - SAGE Intelligent,https://www.crunchbase.com/funding_round/sage-intelligent-seed--1ea6e16b,2,"Jolmo Capital, Shenzhen Capital Group",Seed,Shenzhen Capital Group,Seed,4,,,,,,,100000000,CNY,14068259,Yes,,https://www.sage-modi.com,,Early Stage Venture,1,"273,873",
2023-06-20,Hoteam Software is a provider of enterprise transformation intelligent manufacturing solution services.,Hoteam Software,https://www.crunchbase.com/organization/hoteam-software,"Intelligent Systems, Manufacturing, Software","Jinan, Shandong, China, Asia",Series C - Hoteam Software,https://www.crunchbase.com/funding_round/hoteam-software-series-c--2b597f35,1,China Internet Investment Fund,Late Stage Venture,China Internet Investment Fund,Series C,5,100000000,CNY,13924086,,,,106644402,USD,106644402,Yes,,http://www.hoteamsoft.com,$1M to $10M,Late Stage Venture,,"275,252",
2023-06-26,QuickCEP is a one-stop SaaS platform for cross-border e-commerce.,QuickCEP,https://www.crunchbase.com/organization/quickcep,"E-Commerce, Retail, SaaS","Beijing, Beijing, China, Asia",Venture Round - QuickCEP,https://www.crunchbase.com/funding_round/quickcep-series-unknown--a539b84c,4,"Chuxin Capital, Fosun RZ Capital, Monad Ventures, Origin Data Capital",,Origin Data Capital,Venture - Series Unknown,2,,,,,,,,,,Yes,,https://www.quickcep.com,,,1,"275,802",
2023-06-02,JuziBot provides smart marketing and sales services for customers on WeChat platform.,JuziBot,https://www.crunchbase.com/organization/juzibot,"Information Technology, Marketing, Sales","Beijing, Beijing, China, Asia",Seed Round - JuziBot,https://www.crunchbase.com/funding_round/juzibot-seed--8177e49c,2,"MiraclePlus, Zhencheng Capital",Seed,Zhencheng Capital,Seed,2,,,,,,,,,,Yes,,https://www.juzibot.com/,,Seed,,"276,284",
2023-08-09,Ruishi Technology develops Myopia prevention and control medical devices.,Ruishi Technology,https://www.crunchbase.com/organization/ruishi-technology,"Medical, Medical Device","Shanghai, Shanghai, China, Asia",Series A - Ruishi Technology,https://www.crunchbase.com/funding_round/ruishi-technology-series-a--7b5249f7,3,"Sinopharm-CICC, Sinovation Ventures, Yunnan Botanee Bio Technology Group",Early Stage Venture,Sinovation Ventures,Series A,2,100000000,CNY,13870972,,,,150000000,CNY,21041281,Yes,,http://svision100.com,,Early Stage Venture,,"301,246",
